"";"code_insee";"LBUDG";"nom_dep";"nom_reg";"nom_com"
"19809";"52529";"VILLEGUSIEN-LE-LAC";"Haute-Marne";"Grand-Est";"VILLEGUSIEN-LE-LAC (52)"
"19810";"52534";"VILLIERS-EN-LIEU";"Haute-Marne";"Grand-Est";"VILLIERS-EN-LIEU (52)"
"19811";"52535";"VILLIERS-LE-SEC";"Haute-Marne";"Grand-Est";"VILLIERS-LE-SEC (52)"
"19812";"52536";"VILLIERS-LES-APREY";"Haute-Marne";"Grand-Est";"VILLIERS-LES-APREY (52)"
"19813";"52538";"VILLIERS-SUR-SUIZE";"Haute-Marne";"Grand-Est";"VILLIERS-SUR-SUIZE (52)"
"19814";"52539";"VIOLOT";"Haute-Marne";"Grand-Est";"VIOLOT (52)"
"19815";"52540";"VITRY-EN-MONTAGNE";"Haute-Marne";"Grand-Est";"VITRY-EN-MONTAGNE (52)"
"19816";"52541";"VITRY-LES-NOGENT";"Haute-Marne";"Grand-Est";"VITRY-LES-NOGENT (52)"
"19817";"52542";"VIVEY";"Haute-Marne";"Grand-Est";"VIVEY (52)"
"19818";"52543";"VOILLECOMTE";"Haute-Marne";"Grand-Est";"VOILLECOMTE (52)"
"19819";"52544";"VOISEY";"Haute-Marne";"Grand-Est";"VOISEY (52)"
"19820";"52545";"VOISINES";"Haute-Marne";"Grand-Est";"VOISINES (52)"
"19821";"52546";"VONCOURT";"Haute-Marne";"Grand-Est";"VONCOURT (52)"
"19822";"52547";"VOUECOURT";"Haute-Marne";"Grand-Est";"VOUECOURT (52)"
"19823";"52548";"VRAINCOURT";"Haute-Marne";"Grand-Est";"VRAINCOURT (52)"
"19824";"52549";"VRONCOURT-LA-COTE";"Haute-Marne";"Grand-Est";"VRONCOURT-LA-COTE (52)"
"19825";"52550";"WASSY";"Haute-Marne";"Grand-Est";"WASSY (52)"
"19826";"53001";"AHUILLE";"Mayenne";"Pays de la Loire";"AHUILLE (53)"
"19827";"53002";"ALEXAIN";"Mayenne";"Pays de la Loire";"ALEXAIN (53)"
"19828";"53003";"AMBRIERES-LES-VALLEES";"Mayenne";"Pays de la Loire";"AMBRIERES-LES-VALLEES (53)"
"19829";"53004";"AMPOIGNE";"Mayenne";"Pays de la Loire";"AMPOIGNE (53)"
"19830";"53005";"ANDOUILLE";"Mayenne";"Pays de la Loire";"ANDOUILLE (53)"
"19831";"53006";"ARGENTON-NOTRE-DAME";"Mayenne";"Pays de la Loire";"ARGENTON-NOTRE-DAME (53)"
"19832";"53007";"ARGENTRE";"Mayenne";"Pays de la Loire";"ARGENTRE (53)"
"19833";"53008";"ARON";"Mayenne";"Pays de la Loire";"ARON (53)"
"19834";"53009";"ARQUENAY";"Mayenne";"Pays de la Loire";"ARQUENAY (53)"
"19835";"53010";"ASSE-LE-BERENGER";"Mayenne";"Pays de la Loire";"ASSE-LE-BERENGER (53)"
"19836";"53011";"ASTILLE";"Mayenne";"Pays de la Loire";"ASTILLE (53)"
"19837";"53012";"ATHEE";"Mayenne";"Pays de la Loire";"ATHEE (53)"
"19838";"53013";"AVERTON";"Mayenne";"Pays de la Loire";"AVERTON (53)"
"19839";"53014";"AZE";"Mayenne";"Pays de la Loire";"AZE (53)"
"19840";"53015";"BACONNIERE (LA )";"Mayenne";"Pays de la Loire";"BACONNIERE (LA ) (53)"
"19841";"53016";"BAIS";"Mayenne";"Pays de la Loire";"BAIS (53)"
"19842";"53017";"BALLEE";"Mayenne";"Pays de la Loire";"BALLEE (53)"
"19843";"53018";"BALLOTS";"Mayenne";"Pays de la Loire";"BALLOTS (53)"
"19844";"53019";"BANNES";"Mayenne";"Pays de la Loire";"BANNES (53)"
"19845";"53021";"BAZOGE-MONTPINCON (LA )";"Mayenne";"Pays de la Loire";"BAZOGE-MONTPINCON (LA ) (53)"
"19846";"53022";"BAZOUGE-DE-CHEMERE (LA )";"Mayenne";"Pays de la Loire";"BAZOUGE-DE-CHEMERE (LA ) (53)"
"19847";"53023";"BAZOUGE-DES-ALLEUX (LA )";"Mayenne";"Pays de la Loire";"BAZOUGE-DES-ALLEUX (LA ) (53)"
"19848";"53025";"BAZOUGERS";"Mayenne";"Pays de la Loire";"BAZOUGERS (53)"
"19849";"53026";"BEAULIEU-SUR-OUDON";"Mayenne";"Pays de la Loire";"BEAULIEU-SUR-OUDON (53)"
"19850";"53027";"BEAUMONT-PIED-DE-BOEUF";"Mayenne";"Pays de la Loire";"BEAUMONT-PIED-DE-BOEUF (53)"
"19851";"53028";"BELGEARD";"Mayenne";"Pays de la Loire";"BELGEARD (53)"
"19852";"53029";"BIERNE";"Mayenne";"Pays de la Loire";"BIERNE (53)"
"19853";"53030";"BIGNON-DU-MAINE (LE )";"Mayenne";"Pays de la Loire";"BIGNON-DU-MAINE (LE ) (53)"
"19854";"53031";"BIGOTTIERE (LA )";"Mayenne";"Pays de la Loire";"BIGOTTIERE (LA ) (53)"
"19855";"53032";"BLANDOUET";"Mayenne";"Pays de la Loire";"BLANDOUET (53)"
"19856";"53033";"BOISSIERE (LA )";"Mayenne";"Pays de la Loire";"BOISSIERE (LA ) (53)"
"19857";"53034";"BONCHAMP-LES-LAVAL";"Mayenne";"Pays de la Loire";"BONCHAMP-LES-LAVAL (53)"
"19858";"53035";"BOUCHAMPS-LES-CRAON";"Mayenne";"Pays de la Loire";"BOUCHAMPS-LES-CRAON (53)"
"19859";"53036";"BOUERE";"Mayenne";"Pays de la Loire";"BOUERE (53)"
"19860";"53037";"BOUESSAY";"Mayenne";"Pays de la Loire";"BOUESSAY (53)"
"19861";"53038";"BOULAY-LES-IFS";"Mayenne";"Pays de la Loire";"BOULAY-LES-IFS (53)"
"19862";"53039";"BOURGNEUF-LA-FORET (LE )";"Mayenne";"Pays de la Loire";"BOURGNEUF-LA-FORET (LE ) (53)"
"19863";"53040";"BOURGON";"Mayenne";"Pays de la Loire";"BOURGON (53)"
"19864";"53041";"BRAINS-SUR-LES-MARCHES";"Mayenne";"Pays de la Loire";"BRAINS-SUR-LES-MARCHES (53)"
"19865";"53042";"BRECE";"Mayenne";"Pays de la Loire";"BRECE (53)"
"19866";"53043";"BREE";"Mayenne";"Pays de la Loire";"BREE (53)"
"19867";"53045";"BRULATTE (LA )";"Mayenne";"Pays de la Loire";"BRULATTE (LA ) (53)"
"19868";"53046";"BURET (LE )";"Mayenne";"Pays de la Loire";"BURET (LE ) (53)"
"19869";"53047";"CARELLES";"Mayenne";"Pays de la Loire";"CARELLES (53)"
"19870";"53048";"CHAILLAND";"Mayenne";"Pays de la Loire";"CHAILLAND (53)"
"19871";"53049";"CHALONS-DU-MAINE";"Mayenne";"Pays de la Loire";"CHALONS-DU-MAINE (53)"
"19872";"53051";"CHAMPEON";"Mayenne";"Pays de la Loire";"CHAMPEON (53)"
"19873";"53052";"CHAMPFREMONT";"Mayenne";"Pays de la Loire";"CHAMPFREMONT (53)"
"19874";"53053";"CHAMPGENETEUX";"Mayenne";"Pays de la Loire";"CHAMPGENETEUX (53)"
"19875";"53054";"CHANGE-LES-LAVAL";"Mayenne";"Pays de la Loire";"CHANGE-LES-LAVAL (53)"
"19876";"53055";"CHANTRIGNE";"Mayenne";"Pays de la Loire";"CHANTRIGNE (53)"
"19877";"53056";"CHAPELLE-ANTHENAISE (LA )";"Mayenne";"Pays de la Loire";"CHAPELLE-ANTHENAISE (LA ) (53)"
"19878";"53057";"CHAPELLE-AU-RIBOUL (LA )";"Mayenne";"Pays de la Loire";"CHAPELLE-AU-RIBOUL (LA ) (53)"
"19879";"53058";"CHAPELLE-CRAONNAISE (LA )";"Mayenne";"Pays de la Loire";"CHAPELLE-CRAONNAISE (LA ) (53)"
"19880";"53059";"CHAPELLE-RAINSOUIN (LA )";"Mayenne";"Pays de la Loire";"CHAPELLE-RAINSOUIN (LA ) (53)"
"19881";"53061";"CHARCHIGNE";"Mayenne";"Pays de la Loire";"CHARCHIGNE (53)"
"19882";"53062";"CHATEAU-GONTIER";"Mayenne";"Pays de la Loire";"CHATEAU-GONTIER (53)"
"19883";"53063";"CHATELAIN";"Mayenne";"Pays de la Loire";"CHATELAIN (53)"
"19884";"53064";"CHATILLON-SUR-COLMONT";"Mayenne";"Pays de la Loire";"CHATILLON-SUR-COLMONT (53)"
"19885";"53065";"CHATRES-LA-FORET";"Mayenne";"Pays de la Loire";"CHATRES-LA-FORET (53)"
"19886";"53066";"CHEMAZE";"Mayenne";"Pays de la Loire";"CHEMAZE (53)"
"19887";"53067";"CHEMERE-LE-ROI";"Mayenne";"Pays de la Loire";"CHEMERE-LE-ROI (53)"
"19888";"53068";"CHERANCE";"Mayenne";"Pays de la Loire";"CHERANCE (53)"
"19889";"53069";"CHEVAIGNE-DU-MAINE";"Mayenne";"Pays de la Loire";"CHEVAIGNE-DU-MAINE (53)"
"19890";"53071";"COLOMBIERS-DU-PLESSIS";"Mayenne";"Pays de la Loire";"COLOMBIERS-DU-PLESSIS (53)"
"19891";"53072";"COMMER";"Mayenne";"Pays de la Loire";"COMMER (53)"
"19892";"53073";"CONGRIER";"Mayenne";"Pays de la Loire";"CONGRIER (53)"
"19893";"53074";"CONTEST";"Mayenne";"Pays de la Loire";"CONTEST (53)"
"19894";"53075";"COSMES";"Mayenne";"Pays de la Loire";"COSMES (53)"
"19895";"53076";"COSSE-EN-CHAMPAGNE";"Mayenne";"Pays de la Loire";"COSSE-EN-CHAMPAGNE (53)"
"19896";"53077";"COSSE-LE-VIVIEN";"Mayenne";"Pays de la Loire";"COSSE-LE-VIVIEN (53)"
"19897";"53078";"COUDRAY";"Mayenne";"Pays de la Loire";"COUDRAY (53)"
"19898";"53079";"COUESMES-VAUCE";"Mayenne";"Pays de la Loire";"COUESMES-VAUCE (53)"
"19899";"53080";"COUPTRAIN";"Mayenne";"Pays de la Loire";"COUPTRAIN (53)"
"19900";"53082";"COURBEVEILLE";"Mayenne";"Pays de la Loire";"COURBEVEILLE (53)"
"19901";"53083";"COURCITE";"Mayenne";"Pays de la Loire";"COURCITE (53)"
"19902";"53084";"CRAON";"Mayenne";"Pays de la Loire";"CRAON (53)"
"19903";"53085";"CRENNES-SUR-FRAUBEE";"Mayenne";"Pays de la Loire";"CRENNES-SUR-FRAUBEE (53)"
"19904";"53086";"CROIXILLE (LA )";"Mayenne";"Pays de la Loire";"CROIXILLE (LA ) (53)"
"19905";"53087";"CROPTE (LA )";"Mayenne";"Pays de la Loire";"CROPTE (LA ) (53)"
"19906";"53088";"CUILLE";"Mayenne";"Pays de la Loire";"CUILLE (53)"
"19907";"53089";"DAON";"Mayenne";"Pays de la Loire";"DAON (53)"
"19908";"53090";"DENAZE";"Mayenne";"Pays de la Loire";"DENAZE (53)"
"19909";"53091";"DESERTINES";"Mayenne";"Pays de la Loire";"DESERTINES (53)"
"19910";"53092";"DEUX-EVAILLES";"Mayenne";"Pays de la Loire";"DEUX-EVAILLES (53)"
"19911";"53093";"DOREE (LA )";"Mayenne";"Pays de la Loire";"DOREE (LA ) (53)"
"19912";"53094";"ENTRAMMES";"Mayenne";"Pays de la Loire";"ENTRAMMES (53)"
"19913";"53095";"EPINEUX-LE-SEGUIN";"Mayenne";"Pays de la Loire";"EPINEUX-LE-SEGUIN (53)"
"19914";"53096";"ERNEE";"Mayenne";"Pays de la Loire";"ERNEE (53)"
"19915";"53097";"EVRON";"Mayenne";"Pays de la Loire";"EVRON (53)"
"19916";"53098";"FONTAINE-COUVERTE";"Mayenne";"Pays de la Loire";"FONTAINE-COUVERTE (53)"
"19917";"53099";"FORCE";"Mayenne";"Pays de la Loire";"FORCE (53)"
"19918";"53100";"FOUGEROLLES-DU-PLESSIS";"Mayenne";"Pays de la Loire";"FOUGEROLLES-DU-PLESSIS (53)"
"19919";"53101";"FROMENTIERES";"Mayenne";"Pays de la Loire";"FROMENTIERES (53)"
"19920";"53102";"GASTINES";"Mayenne";"Pays de la Loire";"GASTINES (53)"
"19921";"53103";"GENEST-SAINT-ISLE (LE )";"Mayenne";"Pays de la Loire";"GENEST-SAINT-ISLE (LE ) (53)"
"19922";"53104";"GENNES-SUR-GLAIZE";"Mayenne";"Pays de la Loire";"GENNES-SUR-GLAIZE (53)"
"19923";"53105";"GESNES";"Mayenne";"Pays de la Loire";"GESNES (53)"
"19924";"53106";"GESVRES";"Mayenne";"Pays de la Loire";"GESVRES (53)"
"19925";"53107";"GORRON";"Mayenne";"Pays de la Loire";"GORRON (53)"
"19926";"53108";"GRAVELLE (LA )";"Mayenne";"Pays de la Loire";"GRAVELLE (LA ) (53)"
"19927";"53109";"GRAZAY";"Mayenne";"Pays de la Loire";"GRAZAY (53)"
"19928";"53110";"GREZ-EN-BOUERE";"Mayenne";"Pays de la Loire";"GREZ-EN-BOUERE (53)"
"19929";"53111";"HAIE-TRAVERSAINE (LA )";"Mayenne";"Pays de la Loire";"HAIE-TRAVERSAINE (LA ) (53)"
"19930";"53112";"HAM (LE )";"Mayenne";"Pays de la Loire";"HAM (LE ) (53)"
"19931";"53113";"HAMBERS";"Mayenne";"Pays de la Loire";"HAMBERS (53)"
"19932";"53114";"HARDANGES";"Mayenne";"Pays de la Loire";"HARDANGES (53)"
"19933";"53115";"HERCE";"Mayenne";"Pays de la Loire";"HERCE (53)"
"19934";"53116";"HORPS (LE )";"Mayenne";"Pays de la Loire";"HORPS (LE ) (53)"
"19935";"53117";"HOUSSAY";"Mayenne";"Pays de la Loire";"HOUSSAY (53)"
"19936";"53118";"HOUSSEAU-BRETIGNOLLES (LE )";"Mayenne";"Pays de la Loire";"HOUSSEAU-BRETIGNOLLES (LE ) (53)"
"19937";"53119";"HUISSERIE (L' )";"Mayenne";"Pays de la Loire";"HUISSERIE (L' ) (53)"
"19938";"53120";"IZE";"Mayenne";"Pays de la Loire";"IZE (53)"
"19939";"53121";"JAVRON-LES-CHAPELLES";"Mayenne";"Pays de la Loire";"JAVRON-LES-CHAPELLES (53)"
"19940";"53122";"JUBLAINS";"Mayenne";"Pays de la Loire";"JUBLAINS (53)"
"19941";"53123";"JUVIGNE";"Mayenne";"Pays de la Loire";"JUVIGNE (53)"
"19942";"53124";"LAIGNE";"Mayenne";"Pays de la Loire";"LAIGNE (53)"
"19943";"53125";"LANDIVY";"Mayenne";"Pays de la Loire";"LANDIVY (53)"
"19944";"53126";"LARCHAMP";"Mayenne";"Pays de la Loire";"LARCHAMP (53)"
"19945";"53127";"LASSAY-LES-CHATEAUX";"Mayenne";"Pays de la Loire";"LASSAY-LES-CHATEAUX (53)"
"19946";"53128";"LAUBRIERES";"Mayenne";"Pays de la Loire";"LAUBRIERES (53)"
"19947";"53129";"LAUNAY-VILLIERS";"Mayenne";"Pays de la Loire";"LAUNAY-VILLIERS (53)"
"19948";"53130";"LAVAL";"Mayenne";"Pays de la Loire";"LAVAL (53)"
"19949";"53131";"LESBOIS";"Mayenne";"Pays de la Loire";"LESBOIS (53)"
"19950";"53132";"LEVARE";"Mayenne";"Pays de la Loire";"LEVARE (53)"
"19951";"53133";"LIGNIERES-ORGERES";"Mayenne";"Pays de la Loire";"LIGNIERES-ORGERES (53)"
"19952";"53134";"LIVET-EN-CHARNIE";"Mayenne";"Pays de la Loire";"LIVET-EN-CHARNIE (53)"
"19953";"53135";"LIVRE-LA-TOUCHE";"Mayenne";"Pays de la Loire";"LIVRE-LA-TOUCHE (53)"
"19954";"53136";"LOIGNE-SUR-MAYENNE";"Mayenne";"Pays de la Loire";"LOIGNE-SUR-MAYENNE (53)"
"19955";"53137";"LOIRON-RUILLE";"Mayenne";"Pays de la Loire";"LOIRON-RUILLE (53)"
"19956";"53138";"LONGUEFUYE";"Mayenne";"Pays de la Loire";"LONGUEFUYE (53)"
"19957";"53139";"LOUPFOUGERES";"Mayenne";"Pays de la Loire";"LOUPFOUGERES (53)"
"19958";"53140";"LOUVERNE";"Mayenne";"Pays de la Loire";"LOUVERNE (53)"
"19959";"53141";"LOUVIGNE";"Mayenne";"Pays de la Loire";"LOUVIGNE (53)"
"19960";"53142";"MADRE";"Mayenne";"Pays de la Loire";"MADRE (53)"
"19961";"53143";"MAISONCELLES-DU-MAINE";"Mayenne";"Pays de la Loire";"MAISONCELLES-DU-MAINE (53)"
"19962";"53144";"MARCILLE-LA-VILLE";"Mayenne";"Pays de la Loire";"MARCILLE-LA-VILLE (53)"
"19963";"53145";"MARIGNE-PEUTON";"Mayenne";"Pays de la Loire";"MARIGNE-PEUTON (53)"
"19964";"53146";"MARTIGNE";"Mayenne";"Pays de la Loire";"MARTIGNE (53)"
"19965";"53147";"MAYENNE";"Mayenne";"Pays de la Loire";"MAYENNE (53)"
"19966";"53148";"MEE";"Mayenne";"Pays de la Loire";"MEE (53)"
"19967";"53150";"MENIL";"Mayenne";"Pays de la Loire";"MENIL (53)"
"19968";"53151";"MERAL";"Mayenne";"Pays de la Loire";"MERAL (53)"
"19969";"53152";"MESLAY-DU-MAINE";"Mayenne";"Pays de la Loire";"MESLAY-DU-MAINE (53)"
"19970";"53153";"MEZANGERS";"Mayenne";"Pays de la Loire";"MEZANGERS (53)"
"19971";"53154";"MONTAUDIN";"Mayenne";"Pays de la Loire";"MONTAUDIN (53)"
"19972";"53155";"MONTENAY";"Mayenne";"Pays de la Loire";"MONTENAY (53)"
"19973";"53156";"MONTFLOURS";"Mayenne";"Pays de la Loire";"MONTFLOURS (53)"
"19974";"53157";"MONTIGNE-LE-BRILLANT";"Mayenne";"Pays de la Loire";"MONTIGNE-LE-BRILLANT (53)"
"19975";"53158";"MONTJEAN";"Mayenne";"Pays de la Loire";"MONTJEAN (53)"
"19976";"53159";"MONTOURTIER";"Mayenne";"Pays de la Loire";"MONTOURTIER (53)"
"19977";"53160";"MONTREUIL-POULAY";"Mayenne";"Pays de la Loire";"MONTREUIL-POULAY (53)"
"19978";"53161";"MONTSURS";"Mayenne";"Pays de la Loire";"MONTSURS (53)"
"19979";"53162";"MOULAY";"Mayenne";"Pays de la Loire";"MOULAY (53)"
"19980";"53163";"NEAU";"Mayenne";"Pays de la Loire";"NEAU (53)"
"19981";"53164";"NEUILLY-LE-VENDIN";"Mayenne";"Pays de la Loire";"NEUILLY-LE-VENDIN (53)"
"19982";"53165";"NIAFLES";"Mayenne";"Pays de la Loire";"NIAFLES (53)"
"19983";"53168";"NUILLE-SUR-VICOIN";"Mayenne";"Pays de la Loire";"NUILLE-SUR-VICOIN (53)"
"19984";"53169";"OLIVET";"Mayenne";"Pays de la Loire";"OLIVET (53)"
"19985";"53170";"OISSEAU";"Mayenne";"Pays de la Loire";"OISSEAU (53)"
"19986";"53172";"ORIGNE";"Mayenne";"Pays de la Loire";"ORIGNE (53)"
"19987";"53173";"PALLU (LA )";"Mayenne";"Pays de la Loire";"PALLU (LA ) (53)"
"19988";"53174";"PARIGNE-SUR-BRAYE";"Mayenne";"Pays de la Loire";"PARIGNE-SUR-BRAYE (53)"
"19989";"53175";"PARNE-SUR-ROC";"Mayenne";"Pays de la Loire";"PARNE-SUR-ROC (53)"
"19990";"53176";"PAS (LE )";"Mayenne";"Pays de la Loire";"PAS (LE ) (53)"
"19991";"53177";"PELLERINE (LA )";"Mayenne";"Pays de la Loire";"PELLERINE (LA ) (53)"
"19992";"53178";"PEUTON";"Mayenne";"Pays de la Loire";"PEUTON (53)"
"19993";"53179";"PLACE";"Mayenne";"Pays de la Loire";"PLACE (53)"
"19994";"53180";"POMMERIEUX";"Mayenne";"Pays de la Loire";"POMMERIEUX (53)"
"19995";"53181";"PONTMAIN";"Mayenne";"Pays de la Loire";"PONTMAIN (53)"
"19996";"53182";"PORT-BRILLET";"Mayenne";"Pays de la Loire";"PORT-BRILLET (53)"
"19997";"53184";"PREAUX";"Mayenne";"Pays de la Loire";"PREAUX (53)"
"19998";"53185";"PRE EN PAIL-SAINT SAMSON";"Mayenne";"Pays de la Loire";"PRE EN PAIL-SAINT SAMSON (53)"
"19999";"53186";"QUELAINES-SAINT-GAULT";"Mayenne";"Pays de la Loire";"QUELAINES-SAINT-GAULT (53)"
"20000";"53187";"RAVIGNY";"Mayenne";"Pays de la Loire";"RAVIGNY (53)"
"20001";"53188";"RENAZE";"Mayenne";"Pays de la Loire";"RENAZE (53)"
"20002";"53189";"RENNES-EN-GRENOUILLES";"Mayenne";"Pays de la Loire";"RENNES-EN-GRENOUILLES (53)"
"20003";"53190";"RIBAY (LE )";"Mayenne";"Pays de la Loire";"RIBAY (LE ) (53)"
"20004";"53191";"ROE (LA )";"Mayenne";"Pays de la Loire";"ROE (LA ) (53)"
"20005";"53192";"ROUAUDIERE (LA )";"Mayenne";"Pays de la Loire";"ROUAUDIERE (LA ) (53)"
"20006";"53193";"RUILLE-FROID-FONDS";"Mayenne";"Pays de la Loire";"RUILLE-FROID-FONDS (53)"
"20007";"53195";"SACE";"Mayenne";"Pays de la Loire";"SACE (53)"
"20008";"53196";"SAINT-AIGNAN-DE-COUPTRAIN";"Mayenne";"Pays de la Loire";"SAINT-AIGNAN-DE-COUPTRAIN (53)"
"20009";"53197";"SAINT-AIGNAN-SUR-ROE";"Mayenne";"Pays de la Loire";"SAINT-AIGNAN-SUR-ROE (53)"
"20010";"53198";"SAINT-AUBIN-DU-DESERT";"Mayenne";"Pays de la Loire";"SAINT-AUBIN-DU-DESERT (53)"
"20011";"53199";"SAINT-AUBIN-FOSSE-LOUVAIN";"Mayenne";"Pays de la Loire";"SAINT-AUBIN-FOSSE-LOUVAIN (53)"
"20012";"53200";"SAINT-BAUDELLE";"Mayenne";"Pays de la Loire";"SAINT-BAUDELLE (53)"
"20013";"53201";"SAINT-BERTHEVIN";"Mayenne";"Pays de la Loire";"SAINT-BERTHEVIN (53)"
"20014";"53202";"SAINT-BERTHEVIN-LA-TANNIERE";"Mayenne";"Pays de la Loire";"SAINT-BERTHEVIN-LA-TANNIERE (53)"
"20015";"53203";"SAINT-BRICE";"Mayenne";"Pays de la Loire";"SAINT-BRICE (53)"
"20016";"53204";"SAINT-CALAIS-DU-DESERT";"Mayenne";"Pays de la Loire";"SAINT-CALAIS-DU-DESERT (53)"
"20017";"53205";"SAINT-CENERE";"Mayenne";"Pays de la Loire";"SAINT-CENERE (53)"
"20018";"53206";"SAINT-CHARLES-LA-FORET";"Mayenne";"Pays de la Loire";"SAINT-CHARLES-LA-FORET (53)"
"20019";"53207";"SAINT-CHRISTOPHE-DU-LUAT";"Mayenne";"Pays de la Loire";"SAINT-CHRISTOPHE-DU-LUAT (53)"
"20020";"53208";"SAINT-CYR-EN-PAIL";"Mayenne";"Pays de la Loire";"SAINT-CYR-EN-PAIL (53)"
"20021";"53209";"SAINT-CYR-LE-GRAVELAIS";"Mayenne";"Pays de la Loire";"SAINT-CYR-LE-GRAVELAIS (53)"
"20022";"53210";"SAINT-DENIS-D'ANJOU";"Mayenne";"Pays de la Loire";"SAINT-DENIS-D'ANJOU (53)"
"20023";"53211";"SAINT-DENIS-DE-GASTINES";"Mayenne";"Pays de la Loire";"SAINT-DENIS-DE-GASTINES (53)"
"20024";"53212";"SAINT-DENIS-DU-MAINE";"Mayenne";"Pays de la Loire";"SAINT-DENIS-DU-MAINE (53)"
"20025";"53213";"SAINT-ELLIER-DU-MAINE";"Mayenne";"Pays de la Loire";"SAINT-ELLIER-DU-MAINE (53)"
"20026";"53214";"SAINT-ERBLON-SUR-ARAIZE";"Mayenne";"Pays de la Loire";"SAINT-ERBLON-SUR-ARAIZE (53)"
"20027";"53215";"SAINT-FORT";"Mayenne";"Pays de la Loire";"SAINT-FORT (53)"
"20028";"53216";"SAINT-FRAIMBAULT-DE-PRIERES";"Mayenne";"Pays de la Loire";"SAINT-FRAIMBAULT-DE-PRIERES (53)"
"20029";"53218";"SAINTE-GEMMES-LE-ROBERT";"Mayenne";"Pays de la Loire";"SAINTE-GEMMES-LE-ROBERT (53)"
"20030";"53219";"SAINT-GEORGES-BUTTAVENT";"Mayenne";"Pays de la Loire";"SAINT-GEORGES-BUTTAVENT (53)"
"20031";"53220";"SAINT-GEORGES-LE-FLECHARD";"Mayenne";"Pays de la Loire";"SAINT-GEORGES-LE-FLECHARD (53)"
"20032";"53221";"SAINT-GEORGES-SUR-ERVE";"Mayenne";"Pays de la Loire";"SAINT-GEORGES-SUR-ERVE (53)"
"20033";"53222";"SAINT-GERMAIN-D'ANXURE";"Mayenne";"Pays de la Loire";"SAINT-GERMAIN-D'ANXURE (53)"
"20034";"53223";"SAINT-GERMAIN-DE-COULAMER";"Mayenne";"Pays de la Loire";"SAINT-GERMAIN-DE-COULAMER (53)"
"20035";"53224";"SAINT-GERMAIN-LE-FOUILLOUX";"Mayenne";"Pays de la Loire";"SAINT-GERMAIN-LE-FOUILLOUX (53)"
"20036";"53225";"SAINT-GERMAIN-LE-GUILLAUME";"Mayenne";"Pays de la Loire";"SAINT-GERMAIN-LE-GUILLAUME (53)"
"20037";"53226";"SAINT-HILAIRE-DU-MAINE";"Mayenne";"Pays de la Loire";"SAINT-HILAIRE-DU-MAINE (53)"
"20038";"53228";"SAINT-JEAN-SUR-ERVE";"Mayenne";"Pays de la Loire";"SAINT-JEAN-SUR-ERVE (53)"
"20039";"53229";"SAINT-JEAN-SUR-MAYENNE";"Mayenne";"Pays de la Loire";"SAINT-JEAN-SUR-MAYENNE (53)"
"20040";"53230";"SAINT-JULIEN-DU-TERROUX";"Mayenne";"Pays de la Loire";"SAINT-JULIEN-DU-TERROUX (53)"
"20041";"53231";"SAINT-LAURENT-DES-MORTIERS";"Mayenne";"Pays de la Loire";"SAINT-LAURENT-DES-MORTIERS (53)"
"20042";"53232";"SAINT-LEGER-EN-CHARNIE";"Mayenne";"Pays de la Loire";"SAINT-LEGER-EN-CHARNIE (53)"
"20043";"53233";"SAINT-LOUP-DU-DORAT";"Mayenne";"Pays de la Loire";"SAINT-LOUP-DU-DORAT (53)"
"20044";"53234";"SAINT-LOUP-DU-GAST";"Mayenne";"Pays de la Loire";"SAINT-LOUP-DU-GAST (53)"
"20045";"53235";"SAINTE-MARIE-DU-BOIS";"Mayenne";"Pays de la Loire";"SAINTE-MARIE-DU-BOIS (53)"
"20046";"53236";"SAINT-MARS-DU-DESERT";"Mayenne";"Pays de la Loire";"SAINT-MARS-DU-DESERT (53)"
"20047";"53237";"SAINT-MARS-SUR-COLMONT";"Mayenne";"Pays de la Loire";"SAINT-MARS-SUR-COLMONT (53)"
"20048";"53238";"SAINT-MARS-SUR-LA-FUTAIE";"Mayenne";"Pays de la Loire";"SAINT-MARS-SUR-LA-FUTAIE (53)"
"20049";"53239";"SAINT-MARTIN-DE-CONNEE";"Mayenne";"Pays de la Loire";"SAINT-MARTIN-DE-CONNEE (53)"
"20050";"53240";"SAINT-MARTIN-DU-LIMET";"Mayenne";"Pays de la Loire";"SAINT-MARTIN-DU-LIMET (53)"
"20051";"53241";"SAINT-MICHEL-DE-FEINS";"Mayenne";"Pays de la Loire";"SAINT-MICHEL-DE-FEINS (53)"
"20052";"53242";"SAINT-MICHEL-DE-LA-ROE";"Mayenne";"Pays de la Loire";"SAINT-MICHEL-DE-LA-ROE (53)"
"20053";"53243";"SAINT-OUEN-DES-TOITS";"Mayenne";"Pays de la Loire";"SAINT-OUEN-DES-TOITS (53)"
"20054";"53244";"SAINT-OUEN-DES-VALLONS";"Mayenne";"Pays de la Loire";"SAINT-OUEN-DES-VALLONS (53)"
"20055";"53245";"SAINT-PIERRE-DES-LANDES";"Mayenne";"Pays de la Loire";"SAINT-PIERRE-DES-LANDES (53)"
"20056";"53246";"SAINT-PIERRE-DES-NIDS";"Mayenne";"Pays de la Loire";"SAINT-PIERRE-DES-NIDS (53)"
"20057";"53247";"SAINT-PIERRE-LA-COUR";"Mayenne";"Pays de la Loire";"SAINT-PIERRE-LA-COUR (53)"
